episode,step,s_x,s_y,action,reward,next_s_x,next_s_y,done
64,3,2,0,3,-1,3,0,0
64,4,3,0,3,-1,4,0,0
64,5,4,0,1,-1,4,1,0
64,6,4,1,1,0,4,2,1
65,0,0,1,0,-1,0,0,0
65,1,0,0,3,-1,1,0,0
65,2,1,0,3,-1,2,0,0
65,3,2,0,3,-1,3,0,0
65,4,3,0,1,-1,3,1,0
65,5,3,1,1,-1,3,2,0
65,6,3,2,3,0,4,2,1
66,0,0,1,0,-1,0,0,0
66,1,0,0,3,-1,1,0,0
66,2,1,0,2,-1,0,0,0
66,3,0,0,3,-1,1,0,0
66,4,1,0,3,-1,2,0,0
66,5,2,0,3,-1,3,0,0
66,6,3,0,1,-1,3,1,0
66,7,3,1,3,-1,4,1,0
66,8,4,1,1,0,4,2,1
67,0,0,1,3,-1,1,1,0
67,1,1,1,0,-1,1,0,0
67,2,1,0,3,-1,2,0,0
67,3,2,0,3,-1,3,0,0
67,4,3,0,3,-1,4,0,0
67,5,4,0,1,-1,4,1,0
67,6,4,1,1,0,4,2,1
68,0,0,1,3,-1,1,1,0
68,1,1,1,3,-1,1,1,0
68,2,1,1,0,-1,1,0,0
68,3,1,0,3,-1,2,0,0
68,4,2,0,3,-1,3,0,0
68,5,3,0,1,-1,3,1,0
68,6,3,1,1,-1,3,2,0
68,7,3,2,3,0,4,2,1
69,0,0,1,0,-1,0,0,0
69,1,0,0,3,-1,1,0,0
69,2,1,0,3,-1,2,0,0
69,3,2,0,1,-1,2,0,0
69,4,2,0,3,-1,3,0,0
69,5,3,0,1,-1,3,1,0
69,6,3,1,3,-1,4,1,0
69,7,4,1,1,0,4,2,1
70,0,0,1,0,-1,0,0,0
70,1,0,0,3,-1,1,0,0
70,2,1,0,1,-1,1,1,0
70,3,1,1,0,-1,1,0,0
70,4,1,0,3,-1,2,0,0
70,5,2,0,2,-1,1,0,0
70,6,1,0,3,-1,2,0,0
70,7,2,0,3,-1,3,0,0
70,8,3,0,0,-1,3,0,0
70,9,3,0,3,-1,4,0,0
70,10,4,0,1,-1,4,1,0
70,11,4,1,1,0,4,2,1
71,0,0,1,3,-1,1,1,0
71,1,1,1,0,-1,1,0,0
71,2,1,0,3,-1,2,0,0
71,3,2,0,3,-1,3,0,0
71,4,3,0,1,-1,3,1,0
71,5,3,1,1,-1,3,2,0
71,6,3,2,3,0,4,2,1
72,0,0,1,3,-1,1,1,0
72,1,1,1,0,-1,1,0,0
72,2,1,0,3,-1,2,0,0
72,3,2,0,3,-1,3,0,0
72,4,3,0,3,-1,4,0,0
72,5,4,0,1,-1,4,1,0
72,6,4,1,1,0,4,2,1
73,0,0,1,0,-1,0,0,0
73,1,0,0,3,-1,1,0,0
73,2,1,0,3,-1,2,0,0
73,3,2,0,3,-1,3,0,0
73,4,3,0,1,-1,3,1,0
73,5,3,1,3,-1,4,1,0
73,6,4,1,1,0,4,2,1
74,0,0,1,3,-1,1,1,0
74,1,1,1,0,-1,1,0,0
74,2,1,0,0,-1,1,0,0
74,3,1,0,3,-1,2,0,0
74,4,2,0,3,-1,3,0,0
74,5,3,0,1,-1,3,1,0
74,6,3,1,1,-1,3,2,0
74,7,3,2,3,0,4,2,1
75,0,0,1,0,-1,0,0,0
75,1,0,0,3,-1,1,0,0
75,2,1,0,3,-1,2,0,0
75,3,2,0,2,-1,1,0,0
75,4,1,0,3,-1,2,0,0
75,5,2,0,0,-1,2,0,0
75,6,2,0,3,-1,3,0,0
75,7,3,0,3,-1,4,0,0
75,8,4,0,2,-1,3,0,0
75,9,3,0,1,-1,3,1,0
75,10,3,1,3,-1,4,1,0
75,11,4,1,1,0,4,2,1
76,0,0,1,3,-1,1,1,0
76,1,1,1,0,-1,1,0,0
76,2,1,0,3,-1,2,0,0
76,3,2,0,3,-1,3,0,0
76,4,3,0,1,-1,3,1,0
76,5,3,1,1,-1,3,2,0
76,6,3,2,3,0,4,2,1
77,0,0,1,0,-1,0,0,0
77,1,0,0,3,-1,1,0,0
77,2,1,0,1,-1,1,1,0
77,3,1,1,0,-1,1,0,0
77,4,1,0,3,-1,2,0,0
77,5,2,0,3,-1,3,0,0
77,6,3,0,3,-1,4,0,0
77,7,4,0,1,-1,4,1,0
77,8,4,1,1,0,4,2,1
78,0,0,1,3,-1,1,1,0
78,1,1,1,1,-1,1,2,0
78,2,1,2,0,-1,1,1,0
78,3,1,1,0,-1,1,0,0
78,4,1,0,3,-1,2,0,0
78,5,2,0,3,-1,3,0,0
78,6,3,0,1,-1,3,1,0
78,7,3,1,3,-1,4,1,0
78,8,4,1,1,0,4,2,1
79,0,0,1,0,-1,0,0,0
79,1,0,0,3,-1,1,0,0
79,2,1,0,3,-1,2,0,0
79,3,2,0,3,-1,3,0,0
79,4,3,0,1,-1,3,1,0
79,5,3,1,1,-1,3,2,0
79,6,3,2,3,0,4,2,1
80,0,0,1,3,-1,1,1,0
80,1,1,1,0,-1,1,0,0
80,2,1,0,3,-1,2,0,0
80,3,2,0,3,-1,3,0,0
80,4,3,0,3,-1,4,0,0
80,5,4,0,1,-1,4,1,0
80,6,4,1,1,0,4,2,1
81,0,0,1,0,-1,0,0,0
81,1,0,0,3,-1,1,0,0
81,2,1,0,3,-1,2,0,0
81,3,2,0,3,-1,3,0,0
81,4,3,0,1,-1,3,1,0
81,5,3,1,3,-1,4,1,0
81,6,4,1,1,0,4,2,1
82,0,0,1,3,-1,1,1,0
82,1,1,1,0,-1,1,0,0
82,2,1,0,3,-1,2,0,0
82,3,2,0,3,-1,3,0,0
82,4,3,0,1,-1,3,1,0
82,5,3,1,1,-1,3,2,0
82,6,3,2,1,-1,3,2,0
82,7,3,2,2,-1,3,2,0
82,8,3,2,3,0,4,2,1
83,0,0,1,0,-1,0,0,0
83,1,0,0,3,-1,1,0,0
83,2,1,0,3,-1,2,0,0
83,3,2,0,3,-1,3,0,0
83,4,3,0,3,-1,4,0,0
83,5,4,0,1,-1,4,1,0
83,6,4,1,1,0,4,2,1
84,0,0,1,3,-1,1,1,0
84,1,1,1,0,-1,1,0,0
84,2,1,0,3,-1,2,0,0
84,3,2,0,3,-1,3,0,0
84,4,3,0,1,-1,3,1,0
84,5,3,1,3,-1,4,1,0
84,6,4,1,1,0,4,2,1
85,0,0,1,0,-1,0,0,0
85,1,0,0,3,-1,1,0,0
85,2,1,0,3,-1,2,0,0
85,3,2,0,3,-1,3,0,0
85,4,3,0,3,-1,4,0,0
85,5,4,0,1,-1,4,1,0
85,6,4,1,1,0,4,2,1
86,0,0,1,3,-1,1,1,0
86,1,1,1,0,-1,1,0,0
86,2,1,0,0,-1,1,0,0
86,3,1,0,3,-1,2,0,0
86,4,2,0,3,-1,3,0,0
86,5,3,0,1,-1,3,1,0
86,6,3,1,1,-1,3,2,0
86,7,3,2,3,0,4,2,1
87,0,0,1,0,-1,0,0,0
87,1,0,0,3,-1,1,0,0
87,2,1,0,3,-1,2,0,0
87,3,2,0,3,-1,3,0,0
87,4,3,0,1,-1,3,1,0
87,5,3,1,3,-1,4,1,0
87,6,4,1,1,0,4,2,1
88,0,0,1,3,-1,1,1,0
88,1,1,1,2,-1,0,1,0
88,2,0,1,0,-1,0,0,0
88,3,0,0,3,-1,1,0,0
88,4,1,0,3,-1,2,0,0
88,5,2,0,3,-1,3,0,0
88,6,3,0,3,-1,4,0,0
88,7,4,0,1,-1,4,1,0
88,8,4,1,1,0,4,2,1
89,0,0,1,3,-1,1,1,0
89,1,1,1,0,-1,1,0,0
89,2,1,0,3,-1,2,0,0
89,3,2,0,3,-1,3,0,0
89,4,3,0,1,-1,3,1,0
89,5,3,1,1,-1,3,2,0
89,6,3,2,3,0,4,2,1
90,0,0,1,0,-1,0,0,0
90,1,0,0,3,-1,1,0,0
90,2,1,0,3,-1,2,0,0
90,3,2,0,3,-1,3,0,0
90,4,3,0,1,-1,3,1,0
90,5,3,1,3,-1,4,1,0
90,6,4,1,1,0,4,2,1
91,0,0,1,3,-1,1,1,0
91,1,1,1,0,-1,1,0,0
91,2,1,0,3,-1,2,0,0
91,3,2,0,3,-1,3,0,0
91,4,3,0,3,-1,4,0,0
91,5,4,0,1,-1,4,1,0
91,6,4,1,1,0,4,2,1
92,0,0,1,0,-1,0,0,0
92,1,0,0,3,-1,1,0,0
92,2,1,0,3,-1,2,0,0
92,3,2,0,3,-1,3,0,0
92,4,3,0,1,-1,3,1,0
92,5,3,1,1,-1,3,2,0
92,6,3,2,0,-1,3,1,0
92,7,3,1,3,-1,4,1,0
92,8,4,1,1,0,4,2,1
93,0,0,1,3,-1,1,1,0
93,1,1,1,0,-1,1,0,0
93,2,1,0,3,-1,2,0,0
93,3,2,0,3,-1,3,0,0
93,4,3,0,1,-1,3,1,0
93,5,3,1,1,-1,3,2,0
93,6,3,2,3,0,4,2,1
94,0,0,1,0,-1,0,0,0
94,1,0,0,3,-1,1,0,0
94,2,1,0,3,-1,2,0,0
94,3,2,0,3,-1,3,0,0
94,4,3,0,3,-1,4,0,0
94,5,4,0,1,-1,4,1,0
94,6,4,1,1,0,4,2,1
95,0,0,1,3,-1,1,1,0
95,1,1,1,0,-1,1,0,0
95,2,1,0,3,-1,2,0,0
95,3,2,0,3,-1,3,0,0
95,4,3,0,1,-1,3,1,0
95,5,3,1,3,-1,4,1,0
95,6,4,1,1,0,4,2,1
96,0,0,1,0,-1,0,0,0
96,1,0,0,3,-1,1,0,0
96,2,1,0,3,-1,2,0,0
96,3,2,0,3,-1,3,0,0
96,4,3,0,3,-1,4,0,0
96,5,4,0,1,-1,4,1,0
96,6,4,1,1,0,4,2,1
97,0,0,1,1,-1,0,2,0
97,1,0,2,3,-1,1,2,0
97,2,1,2,0,-1,1,1,0
97,3,1,1,3,-1,1,1,0
97,4,1,1,0,-1,1,0,0
97,5,1,0,3,-1,2,0,0
97,6,2,0,3,-1,3,0,0
97,7,3,0,1,-1,3,1,0
97,8,3,1,1,-1,3,2,0
97,9,3,2,3,0,4,2,1
98,0,0,1,3,-1,1,1,0
98,1,1,1,0,-1,1,0,0
98,2,1,0,3,-1,2,0,0
98,3,2,0,3,-1,3,0,0
98,4,3,0,1,-1,3,1,0
98,5,3,1,3,-1,4,1,0
98,6,4,1,1,0,4,2,1
99,0,0,1,0,-1,0,0,0
99,1,0,0,3,-1,1,0,0
99,2,1,0,3,-1,2,0,0
99,3,2,0,3,-1,3,0,0
99,4,3,0,3,-1,4,0,0
99,5,4,0,1,-1,4,1,0
99,6,4,1,1,0,4,2,1
